entities,group,test,framework,unit,timestamp,median,ci_lower,ci_upper,rounds
1000,component,set,tinyecs,s,2026-02-13 23:10:39Z,4.375e-6,4.333e-6,4.417e-6,100
1000,component,set,concord,kb,2026-02-13 23:10:56Z,0.0001,0.0001,0.0001,100
1000,component,set,concord-no-serialize,kb,2026-02-13 23:11:25Z,0.0001,0.0001,0.0001,96
1000,component,set,ecs-lua,kb,2026-02-13 23:11:46Z,85.9375,85.9375,85.9375,78
1000,component,set,lovetoys,kb,2026-02-13 23:12:03Z,0.0001,0.0001,0.0001,100
1000,component,set,nata,kb,2026-02-13 23:12:13Z,0.0001,0.0001,0.0001,100
1000,component,set,tinyecs,kb,2026-02-13 23:12:14Z,0.0001,0.0001,0.0001,100
1000,component,add,concord,s,2026-02-13 23:12:16Z,0.0012278125,0.0011339165,0.001297667,98
1000,component,add,concord-no-serialize,s,2026-02-13 23:12:27Z,0.000698917,0.000660167,0.000726,77
1000,component,add,ecs-lua-batch,s,2026-02-13 23:12:49Z,0.0007925415,0.0006658335,0.0008066875,100
1000,component,add,ecs-lua-nobatch,s,2026-02-13 23:13:04Z,0.0008916665,0.0008890625,0.000893896,100
1000,component,add,lovetoys-batch,s,2026-02-13 23:13:17Z,0.000571333,0.000568875,0.000576146,100
1000,component,add,lovetoys-nobatch,s,2026-02-13 23:13:26Z,0.000521625,0.0005164375,0.000524458,100
1000,component,add,nata,s,2026-02-13 23:13:36Z,0.0000518125,0.000051542,0.000052167,100
1000,component,add,tinyecs,s,2026-02-13 23:13:38Z,0.000036667,0.000036396,0.000036917,100
1000,component,add,concord,kb,2026-02-13 23:14:00Z,281.9609,281.9609,282.82615,100
1000,component,add,concord-no-serialize,kb,2026-02-13 23:14:34Z,281.9609,281.9609,282.3711,100
1000,component,add,ecs-lua-batch,kb,2026-02-13 23:15:01Z,657.5938,657.5938,657.5938,64
1000,component,add,ecs-lua-nobatch,kb,2026-02-13 23:15:20Z,657.5938,657.5938,657.5938,80
1000,component,add,lovetoys-batch,kb,2026-02-13 23:15:38Z,469.5,469.5,469.5,99
1000,component,add,lovetoys-nobatch,kb,2026-02-13 23:15:49Z,383.5625,383.5625,383.5625,100
1000,component,add,nata,kb,2026-02-13 23:15:59Z,109.375,109.375,109.375,100
1000,component,add,tinyecs,kb,2026-02-13 23:16:01Z,117.5078,117.5078,117.5078,100
1000,component,remove,concord,s,2026-02-13 23:16:03Z,0.0010091045,0.000960458,0.0011135625,100
