entities,group,test,framework,unit,timestamp,median,ci_lower,ci_upper,rounds
10000,structural_scaling,create,concord,kb,2026-03-15 16:23:24Z,13410.9219,13410.9219,13410.9219,100
10000,structural_scaling,create,ecs-lua-batch,kb,2026-03-15 16:26:05Z,21711.8672,21711.8672,21711.8672,100
10000,structural_scaling,create,ecs-lua-nobatch,kb,2026-03-15 16:27:19Z,23118.0391,23118.0391,23118.0391,100
10000,structural_scaling,create,evolved-batch,kb,2026-03-15 16:28:30Z,256.4375,256.4375,256.4375,100
10000,structural_scaling,create,evolved-nobatch,kb,2026-03-15 16:29:00Z,256.5781,256.5781,256.5781,100
10000,structural_scaling,create,lovetoys,kb,2026-03-15 16:29:34Z,31201.875,31201.875,31201.875,100
10000,structural_scaling,create,nata,kb,2026-03-15 16:30:41Z,2812.5,2812.5,2812.5,100
10000,structural_scaling,create,tinyecs,kb,2026-03-15 16:31:21Z,3068.625,3068.625,3068.625,100
10000,structural_scaling,add_component,concord,s,2026-03-15 16:32:02Z,0.072623583,0.072542292,0.0727541875,100
10000,structural_scaling,add_component,ecs-lua-batch,s,2026-03-15 16:34:03Z,0.0219446665,0.0218714585,0.022056292,100
10000,structural_scaling,add_component,ecs-lua-nobatch,s,2026-03-15 16:34:40Z,0.022971104,0.022866167,0.023012375,100
10000,structural_scaling,add_component,evolved-batch,s,2026-03-15 16:35:11Z,0.000263875,0.000263667,0.00026425,99
10000,structural_scaling,add_component,evolved-nobatch,s,2026-03-15 16:35:20Z,0.0062130415,0.0062064585,0.006217042,100
10000,structural_scaling,add_component,lovetoys-batch,s,2026-03-15 16:35:31Z,0.014955125,0.014887625,0.015052125,99
10000,structural_scaling,add_component,lovetoys-nobatch,s,2026-03-15 16:36:02Z,0.013482771,0.013417208,0.013541042,100
10000,structural_scaling,add_component,nata,s,2026-03-15 16:36:30Z,0.004994458,0.004982958,0.0050185,99
10000,structural_scaling,add_component,tinyecs,s,2026-03-15 16:36:46Z,0.021496354,0.021316458,0.0215790835,100
10000,structural_scaling,add_component,concord,kb,2026-03-15 16:37:46Z,4517.9609,4517.9609,4517.9609,100
10000,structural_scaling,add_component,ecs-lua-batch,kb,2026-03-15 16:40:25Z,7842.7813,7842.7813,7842.7813,100
10000,structural_scaling,add_component,ecs-lua-nobatch,kb,2026-03-15 16:41:50Z,7999.0313,7999.0313,7999.0313,100
10000,structural_scaling,add_component,evolved-batch,kb,2026-03-15 16:43:11Z,0.3984,0.3984,0.3984,100
10000,structural_scaling,add_component,evolved-nobatch,kb,2026-03-15 16:43:54Z,0.0001,0.0001,0.0001,100
10000,structural_scaling,add_component,lovetoys-batch,kb,2026-03-15 16:44:42Z,5156.25,5156.25,5156.25,100
10000,structural_scaling,add_component,lovetoys-nobatch,kb,2026-03-15 16:45:59Z,4375.0,4375.0,4375.0,100
10000,structural_scaling,add_component,nata,kb,2026-03-15 16:47:14Z,1015.625,1015.625,1015.625,100
10000,structural_scaling,add_component,tinyecs,kb,2026-03-15 16:48:07Z,1271.75,1271.75,1271.75,100
10000,structural_scaling,destroy,concord,s,2026-03-15 16:48:52Z,0.081754792,0.081324667,0.082491917,99
10000,structural_scaling,destroy,ecs-lua,s,2026-03-15 16:50:46Z,0.00557725,0.005530229,0.005645542,100
10000,structural_scaling,destroy,evolved-batch,s,2026-03-15 16:51:16Z,0.001599396,0.0015984165,0.001600625,100
10000,structural_scaling,destroy,evolved-nobatch,s,2026-03-15 16:51:26Z,0.0044552085,0.004445875,0.004458667,100
10000,structural_scaling,destroy,lovetoys,s,2026-03-15 16:52:12Z,16.776667292,16.77151225,16.7813169165,100
10000,structural_scaling,destroy,nata,s,2026-03-15 17:20:37Z,0.0340923125,0.033816021,0.034340271,100
10000,structural_scaling,destroy,tinyecs,s,2026-03-15 17:20:55Z,0.042274458,0.041535083,0.04256025,96
10000,structural_scaling,destroy,concord,kb,2026-03-15 17:22:01Z,767.9609,767.9609,767.9609,100
10000,structural_scaling,destroy,ecs-lua,kb,2026-03-15 17:24:48Z,2179.3125,2179.3125,2179.3125,100
10000,structural_scaling,destroy,evolved-batch,kb,2026-03-15 17:26:22Z,0.3984,0.3984,0.3984,100
10000,structural_scaling,destroy,evolved-nobatch,kb,2026-03-15 17:27:20Z,0.0001,0.0001,0.0001,100
10000,structural_scaling,destroy,lovetoys,kb,2026-03-15 17:28:39Z,0.0001,0.0001,0.0001,100
10000,structural_scaling,destroy,nata,kb,2026-03-15 17:58:00Z,640.1484,640.1484,640.1484,100
10000,structural_scaling,destroy,tinyecs,kb,2026-03-15 17:59:12Z,256.125,256.125,256.125,100
